sector_name,company_name,industry,last_price,change,%chg,mkt_cap(rs_cr)
Automotive,Autoline Ind,Auto Ancillaries,75.10,6.80,9.96,285
Automotive,Rico Auto,Auto Ancillaries,37.10,3.00,8.80,502
Automotive,UCAL Fuel,Auto Ancillaries,132.55,7.00,5.58,293
Automotive,Motherson SWI,Auto Ancillaries,73.05,3.75,5.41,"23,069"
Automotive,JBM Auto,Auto Ancillaries,551.25,26.25,5.00,"6,518"
Automotive,Auto Stampings,Auto Ancillaries,605.30,28.80,5.00,960
Automotive,Shriram Pistons,Auto Ancillaries,749.90,24.90,3.43,"1,652"
Automotive,Lumax Auto Tech,Auto Ancillaries,183.10,5.75,3.24,"1,248"
Automotive,Hind Motors,Auto - Cars & Jeeps,12.55,0.30,2.45,262
Automotive,Shigan Quantum,Auto Ancillaries,126.90,2.50,2.01,218
Automotive,Hind Composites,Auto Ancillaries,317.55,6.15,1.97,469
Automotive,Talbros Auto,Auto Ancillaries,516.65,9.40,1.85,638
Automotive,CarTrade Tech,Automobile - Dealers & Distributors,623.00,8.80,1.43,"2,905"
Automotive,Rane Holdings,Auto Ancillaries,650.50,9.15,1.43,929
Automotive,Steel Str Wheel,Auto Ancillaries,879.30,10.40,1.20,"2,745"
Automotive,HMT,Auto - Tractors,28.00,0.30,1.08,"3,371"
Automotive,Pricol,Auto Ancillaries,143.50,1.50,1.06,"1,749"
Automotive,Sundaram-Clayto,Auto Ancillaries,3685.95,38.50,1.06,"7,457"
Automotive,Sundaram Brake,Auto Ancillaries,374.10,3.25,0.88,147
Automotive,Mah Scooters,Auto - 2 & 3 Wheelers,3860.25,33.15,0.87,"4,412"
Automotive,Banco Products,Auto Ancillaries,143.90,1.10,0.77,"1,029"
Automotive,Sharda Motor,Auto Ancillaries,750.20,5.70,0.77,"2,230"
Automotive,FIEM Ind,Auto Ancillaries,964.50,6.05,0.63,"1,269"
Automotive,Shivam Auto,Auto Ancillaries,32.40,0.20,0.62,396
Automotive,M&M,Auto - Cars & Jeeps,866.10,5.30,0.62,"107,673"
Automotive,Minda Ind,Auto Ancillaries,946.80,5.70,0.61,"27,043"
Automotive,Precision Camsh,Auto Ancillaries,138.70,0.70,0.51,"1,317"
Automotive,Balkrishna Ind,Tyres,2095.35,9.85,0.47,"40,507"
Automotive,JTEKT India,Auto Ancillaries,79.40,0.35,0.44,"1,941"
Automotive,Federal-Mogul,Auto Ancillaries,274.00,1.05,0.38,"1,524"
Automotive,Exide Ind,Auto Ancillaries,156.95,0.55,0.35,"13,341"
Automotive,TVS Srichakra,Tyres,1735.00,3.85,0.22,"1,328"
Automotive,Amara Raja Batt,Auto Ancillaries,569.70,1.20,0.21,"9,731"
Automotive,Escorts,Auto - Tractors,1542.80,3.15,0.20,"17,048"
Automotive,Sandhar Technol,Auto Ancillaries,241.45,0.35,0.15,"1,453"
Automotive,Jamna Auto,Auto Ancillaries,105.60,0.15,0.14,"4,209"
Automotive,PPAP Automotive,Auto Ancillaries,210.55,0.20,0.10,295
Automotive,Subros,Auto Ancillaries,340.45,0.30,0.09,"2,221"
Automotive,Apollo Tyres,Tyres,195.45,0.10,0.05,"12,413"
Automotive,Suprajit Eng,Auto Ancillaries,385.15,0.15,0.04,"5,330"
Automotive,Motherson Sumi,Auto Ancillaries,139.20,0.00,0.00,"62,885"
Automotive,PTL Enterprises,Tyres,33.40,0.00,0.00,442
Automotive,Rane Madras,Auto Ancillaries,368.35,0.00,0.00,599
Automotive,TVS Motor,Auto - 2 & 3 Wheelers,650.05,-0.20,-0.03,"30,883"
Automotive,Rajratan Global,Auto Ancillaries,593.65,-0.75,-0.13,"3,014"
Automotive,MRF,Tyres,67447.30,-138.40,-0.20,"28,605"
Automotive,India Nippon,Auto Ancillaries,470.60,-1.55,-0.33,"1,065"
Automotive,Munjal Showa,Auto Ancillaries,109.40,-0.40,-0.36,438
Automotive,Rane Engine,Auto Ancillaries,257.55,-0.95,-0.37,173
Automotive,Bajaj Auto,Auto - 2 & 3 Wheelers,3697.30,-14.75,-0.40,"106,988"
Automotive,Gabriel India,Auto Ancillaries,121.85,-0.55,-0.45,"1,750"
Automotive,VST Tillers,Auto - Tractors,2557.20,-13.25,-0.52,"2,209"
Automotive,Elgi Rubber,Tyres,37.80,-0.20,-0.53,189
Automotive,Munjal Auto Ind,Auto Ancillaries,47.15,-0.25,-0.53,472
Automotive,Wheels,Auto Ancillaries,607.20,-3.25,-0.53,"1,461"
Automotive,Lumax Inds,Auto Ancillaries,1010.95,-5.70,-0.56,945
Automotive,Atul Auto,Auto - 2 & 3 Wheelers,189.60,-1.10,-0.58,416
Automotive,Bosch,Auto Ancillaries,14561.95,-90.15,-0.62,"42,948"
Automotive,Goodyear,Tyres,910.90,-6.20,-0.68,"2,101"
Automotive,Rane Brake,Auto Ancillaries,622.65,-4.35,-0.69,481
Automotive,Jay BharatMarut,Auto Ancillaries,162.40,-1.40,-0.85,703
Automotive,Sansera Eng,Auto Ancillaries - Others,675.60,-6.65,-0.97,"3,524"
Automotive,Hero Motocorp,Auto - 2 & 3 Wheelers,2274.40,-23.50,-1.02,"45,445"
Automotive,Ndr Auto Compon,,367.55,-3.80,-1.02,219
Automotive,Eicher Motors,Auto - LCVs & HCVs,2491.45,-30.35,-1.20,"68,124"
Automotive,The Hi-Tech Gea,Auto Ancillaries,231.35,-2.85,-1.22,434
Automotive,Bharat Gears,Auto Ancillaries,159.05,-2.00,-1.24,163
Automotive,Ashok Leyland,Auto - LCVs & HCVs,127.65,-1.75,-1.35,"37,472"
Automotive,Force Motors,Auto - LCVs & HCVs,1129.95,-16.60,-1.45,"1,489"
Automotive,Sona BLW,Auto Ancillaries - Castings/Forgings,620.90,-9.70,-1.54,"36,282"
Automotive,Tata Motors,Auto - LCVs & HCVs,431.05,-7.25,-1.65,"143,137"
Automotive,Ceat,Tyres,1110.65,-19.25,-1.70,"4,493"
Automotive,Endurance Techn,Auto - 2 & 3 Wheelers,1147.30,-20.70,-1.77,"16,138"
Automotive,ZFCVINDIA,,7662.20,-138.55,-1.78,"14,533"
Automotive,Minda Corp,Auto Ancillaries,224.90,-4.10,-1.79,"5,377"
Automotive,Omax Autos,Auto Ancillaries,47.85,-0.90,-1.85,102
Automotive,Automotive Axle,Auto Ancillaries,1587.90,-30.05,-1.86,"2,400"
Automotive,Pavna Ind,Auto Ancillaries,304.05,-5.95,-1.92,185
Automotive,Maruti Suzuki,Auto - Cars & Jeeps,7469.50,-148.85,-1.95,"225,639"
Automotive,JK Tyre & Ind,Tyres,130.15,-3.55,-2.66,"3,205"
Automotive,Setco Auto,Auto Ancillaries,16.75,-0.50,-2.90,224
Automotive,SML Isuzu,Auto - LCVs & HCVs,688.95,-21.45,-3.02,997
Automotive,Remsons Ind,Auto Ancillaries,231.90,-7.35,-3.07,132
Banking-Finance,Apollo Pipes,Plastics,601.35,85.90,16.67,"2,365"
Banking-Finance,Coral India Fin,Finance - Housing,45.50,5.15,12.76,183
Banking-Finance,BLB,Finance - Investments,34.00,3.05,9.85,180
Banking-Finance,Hexa Tradex,Finance - Investments,215.40,16.45,8.27,"1,190"
Banking-Finance,IIFL Finance,Finance - General,366.95,27.15,7.99,"13,929"
Banking-Finance,Sundaram,Finance - General,80.85,5.70,7.58,"1,796"
Banking-Finance,Lakshmi Finance,Finance - General,116.70,8.00,7.36,35
Banking-Finance,Ujjivan Financi,Finance - General,150.15,9.90,7.06,"1,827"
Banking-Finance,PNB Housing Fin,Finance - Housing,412.35,26.75,6.94,"6,952"
Banking-Finance,Arman Financial,Finance - Leasing & Hire Purchase,1220.40,78.05,6.83,"1,036"
Banking-Finance,BF Investment,Finance - Investments,327.30,17.60,5.68,"1,233"
Banking-Finance,AB Money,Finance - General,69.10,3.35,5.10,390
Banking-Finance,Transwarranty,Finance - General,8.40,0.40,5.00,21
Banking-Finance,Kanani Ind,Diamond Cutting & Jewellery & Precious Metals,28.55,1.35,4.96,282
Banking-Finance,Guj Lease Fin,Finance - Leasing & Hire Purchase,4.30,0.20,4.88,12
Banking-Finance,Poonawalla Fin,Finance - Leasing & Hire Purchase,331.45,15.35,4.86,"25,353"
Banking-Finance,ILandFS,Finance - Investments,7.80,0.35,4.70,245
Banking-Finance,Nagreeka Cap,Finance - Investments,13.40,0.60,4.69,17
Banking-Finance,Optiemus Infra,Finance - Leasing & Hire Purchase,366.40,14.75,4.19,"3,144"
Banking-Finance,Monarch Net,Finance - Investments,309.35,11.65,3.91,961
Banking-Finance,Jindal Poly Inv,Finance - General,282.75,8.55,3.12,297
Banking-Finance,IDBI Bank,,47.35,1.40,3.05,"50,913"
Banking-Finance,Nahar Capital,Finance - Investments,622.20,17.35,2.87,"1,042"
Banking-Finance,Wealth First Po,Finance - Investments,265.00,7.00,2.71,282
Banking-Finance,Muthoot Cap,Finance - Investments,296.45,7.70,2.67,488
Banking-Finance,JM Financial,Finance - Investments,71.00,1.80,2.60,"6,774"
Banking-Finance,Ganges Securiti,Finance - General,141.35,2.55,1.84,141
Banking-Finance,Emkay Global,Finance - General,119.40,2.10,1.79,294
Banking-Finance,Sasta Sundar,Finance - General,423.15,7.00,1.68,"1,346"
Banking-Finance,Geojit Fin,Finance - General,69.85,1.15,1.67,"1,669"
Banking-Finance,Karur Vysya,Banks - Private Sector,51.10,0.80,1.59,"4,088"
Banking-Finance,Tata Inv Corp,Finance - Investments,1490.95,18.55,1.26,"7,544"
Banking-Finance,Viji Finance,Finance - General,4.05,0.05,1.25,33
Banking-Finance,Nippon ETF Ha,,316.31,3.89,1.25,14
Banking-Finance,Reliance Home F,Finance - Housing,4.30,0.05,1.18,209
Banking-Finance,Paisalo Digital,Finance - Investments,796.25,9.25,1.18,"3,497"
Banking-Finance,ICICI Prudentia,Finance - General,541.00,5.70,1.06,"77,759"
Banking-Finance,Future Consumer,Food Processing,4.75,0.05,1.06,949
Banking-Finance,MAS Financial S,Finance - General,621.35,6.45,1.05,"3,396"
Banking-Finance,JSW Holdings,Finance - Investments,4315.45,43.90,1.03,"4,790"
Banking-Finance,City Union Bank,Banks - Private Sector,139.40,1.35,0.98,"10,310"
Banking-Finance,Choice Internat,Finance - General,307.55,2.95,0.97,"1,530"
Banking-Finance,Alankit,Miscellaneous,15.70,0.15,0.96,224
Banking-Finance,Karnataka Bank,Banks - Private Sector,63.15,0.60,0.96,"1,964"
Banking-Finance,SBI,Banks - Public Sector,517.70,4.85,0.95,"462,027"
Banking-Finance,Capital Trust,Finance - Leasing & Hire Purchase,133.45,1.20,0.91,218
Banking-Finance,Keynote Finance,Finance - General,109.80,0.95,0.87,77
Banking-Finance,Consol Finvest,Finance - General,158.40,1.35,0.86,512
Banking-Finance,Welspun Invest,Finance - Investments,301.10,2.50,0.84,110
Banking-Finance,AAVAS Financier,Finance - General,2495.00,19.95,0.81,"19,695"
Banking-Finance,Bajaj Finance,Finance - Leasing & Hire Purchase,7328.45,53.95,0.74,"443,686"
Banking-Finance,CDSL,Finance - Investments,1435.65,8.60,0.60,"15,003"
Banking-Finance,PNB Gilts,Finance - Investments,63.65,0.35,0.55,"1,146"
Banking-Finance,PTC India Fin,Finance - Term Lending Institutions,18.30,0.10,0.55,"1,175"
Banking-Finance,MO NAS100 ETF,,112.07,0.59,0.53,52
Banking-Finance,CPSE ETF,,36.20,0.19,0.53,"6,223"
Banking-Finance,Motilal Oswal,Finance - General,893.60,4.65,0.52,"13,320"
Banking-Finance,Federal Bank,Banks - Private Sector,98.95,0.50,0.51,"20,805"
Banking-Finance,Canara Bank,Banks - Public Sector,242.65,1.20,0.50,"44,020"
Banking-Finance,MO M100 ETF,,32.61,0.16,0.49,144
Banking-Finance,Arihant Super,Construction & Contracting - Real Estate,155.35,0.75,0.49,639
Banking-Finance,UCO Bank,Banks - Public Sector,12.30,0.05,0.41,"14,706"
Banking-Finance,STEL Holdings,Finance - Investments,137.90,0.55,0.40,255
Banking-Finance,Bank of India,Banks - Public Sector,51.20,0.20,0.39,"21,010"
Banking-Finance,Dhani Services,Finance - Investments,66.20,0.25,0.38,"4,038"
Banking-Finance,Onelife Capital,Finance - Investments,13.25,0.05,0.38,18
Banking-Finance,Kotak Nifty ETF,,186.34,0.64,0.34,41
Banking-Finance,Dolat Algotech,,87.70,0.30,0.34,"1,544"
Banking-Finance,Sundaram Fin,Finance - Leasing & Hire Purchase,2099.35,7.05,0.34,"23,325"
Banking-Finance,21st Cen Mgt,Finance - General,30.65,0.10,0.33,32
Banking-Finance,Shriram Trans,Finance - Leasing & Hire Purchase,1183.95,3.05,0.26,"32,028"
Banking-Finance,Indbank Merchan,Finance - General,25.95,0.05,0.19,115
Banking-Finance,Indian Bank,Banks - Public Sector,167.35,0.25,0.15,"20,842"
Banking-Finance,Kalyani Invest,Finance - Investments,1758.90,2.55,0.15,768
Banking-Finance,AU Small Financ,Banks - Private Sector,1402.80,1.85,0.13,"44,174"
Banking-Finance,Nippon Long Ter,,22.16,0.02,0.09,29
Banking-Finance,MO M50 ETF,,174.40,0.10,0.06,527
Banking-Finance,Power Finance,Finance - Term Lending Institutions,118.20,0.05,0.04,"31,206"
Banking-Finance,Pilani Invest,Finance - General,1851.60,0.20,0.01,"2,050"
Banking-Finance,Visagar Polytex,Textiles - Readymade Apparels,1.90,0.00,0.00,56
Banking-Finance,Edelweiss,Finance - General,61.15,0.00,0.00,"5,767"
Banking-Finance,IOB,Banks - Public Sector,18.95,0.00,0.00,"35,820"
Banking-Finance,JK Bank,Banks - Private Sector,32.75,0.00,0.00,"3,149"
Banking-Finance,SREI Infra,Finance - Leasing & Hire Purchase,6.00,0.00,0.00,302
Banking-Finance,Shriram City,Finance - Leasing & Hire Purchase,1700.35,-1.00,-0.06,"11,329"
Banking-Finance,Nippon Infra Be,,533.41,-0.65,-0.12,5
Banking-Finance,Almondz Global,Finance - Investments,114.10,-0.15,-0.13,295
Banking-Finance,Manappuram Fin,Finance - Leasing & Hire Purchase,122.95,-0.20,-0.16,"10,406"
Banking-Finance,IndusInd Bank,Banks - Private Sector,983.40,-1.70,-0.17,"76,180"
Banking-Finance,Centrum Capital,Finance - General,28.20,-0.05,-0.18,"1,173"
Banking-Finance,Summit Sec,Finance - Investments,675.10,-1.20,-0.18,736
Banking-Finance,Nippon Cons ETF,,76.35,-0.14,-0.18,48
Banking-Finance,VLS Finance,Finance - Leasing & Hire Purchase,188.55,-0.35,-0.19,729
Banking-Finance,Indo Thai Secu,Finance - General,367.15,-0.70,-0.19,367
Banking-Finance,LIC Housing Fin,Finance - Housing,386.00,-0.80,-0.21,"21,232"
Banking-Finance,ICICI Bank,Banks - Private Sector,762.25,-1.60,-0.21,"529,697"
Banking-Finance,Ugro Capital,Finance - General,179.40,-0.40,-0.22,"1,266"
Banking-Finance,Tourism Finance,Finance - Term Lending Institutions,65.60,-0.15,-0.23,593
Banking-Finance,REC,Finance - Term Lending Institutions,130.50,-0.30,-0.23,"25,773"
Banking-Finance,Bank of Mah,Banks - Public Sector,18.40,-0.05,-0.27,"12,384"
Banking-Finance,PNB,Banks - Public Sector,36.65,-0.10,-0.27,"40,355"
Banking-Finance,Punjab & Sind,Banks - Public Sector,17.05,-0.05,-0.29,"11,556"
Banking-Finance,Birla Nifty ETF,,19.48,-0.06,-0.31,4
Banking-Finance,Dhanlaxmi Bank,Banks - Private Sector,13.80,-0.05,-0.36,349
Banking-Finance,GIC Housing Fin,Finance - Housing,148.20,-0.65,-0.44,798
Banking-Finance,Indiabulls Hsg,Finance - Housing,166.35,-0.75,-0.45,"7,795"
Banking-Finance,DCB Bank,Banks - Private Sector,84.45,-0.40,-0.47,"2,626"
Banking-Finance,IPRU NF100 ETF,,193.55,-0.94,-0.48,37
Banking-Finance,Urja Global,Power - Generation & Distribution,18.00,-0.10,-0.55,"1,003"
Banking-Finance,Bank of Baroda,Banks - Public Sector,119.45,-0.70,-0.58,"61,772"
Banking-Finance,South Ind Bk,Banks - Private Sector,8.40,-0.05,-0.59,"1,758"
Banking-Finance,Union Bank,Banks - Public Sector,42.00,-0.25,-0.59,"28,706"
Banking-Finance,IDFC First Bank,,41.35,-0.25,-0.60,"25,710"
Banking-Finance,The Investment,Finance - General,106.95,-0.65,-0.60,551
Banking-Finance,RBL Bank,Banks - Private Sector,130.90,-0.85,-0.65,"7,848"
Banking-Finance,Axis Bank,Banks - Private Sector,793.05,-5.40,-0.68,"243,454"
Banking-Finance,Yes Bank,Banks - Private Sector,14.55,-0.10,-0.68,"36,455"
Banking-Finance,Khandwala Sec,Finance - General,21.60,-0.15,-0.69,26
Banking-Finance,Palash Securiti,Finance - General,115.15,-0.80,-0.69,115
Banking-Finance,L&T Finance,Finance - Investments,82.35,-0.60,-0.72,"20,374"
Banking-Finance,IDFC,Finance - Term Lending Institutions,61.20,-0.45,-0.73,"9,770"
Banking-Finance,Central Bank,Banks - Public Sector,19.65,-0.15,-0.76,"17,058"
Banking-Finance,Muthoot Finance,Finance - Investments,1336.80,-10.80,-0.80,"53,652"
Banking-Finance,Repco Home,Finance - Housing,192.15,-1.65,-0.85,"1,202"
Banking-Finance,SVP Global,,53.20,-0.50,-0.93,673
Banking-Finance,HDFC AMC,Finance - Investments,2198.25,-23.15,-1.04,"46,884"
Banking-Finance,Network 18,Media & Entertainment,93.80,-1.05,-1.11,"9,820"
Banking-Finance,Prime Sec,Finance - Investments,98.25,-1.10,-1.11,306
Banking-Finance,Kotak Mahindra,Banks - Private Sector,1779.60,-22.25,-1.23,"353,190"
Banking-Finance,Edelweiss ETF,,3950.00,-50.00,-1.25,26
Banking-Finance,Inventure Grow,Finance - Investments,3.70,-0.05,-1.33,311
Banking-Finance,Williamson Mago,Finance - Investments,24.75,-0.35,-1.39,27
Banking-Finance,Bajaj Finserv,Finance - Investments,16090.05,-228.00,-1.40,"256,053"
Banking-Finance,Chola Invest.,Finance - Leasing & Hire Purchase,730.30,-10.40,-1.40,"59,963"
Banking-Finance,Indostar Capita,Finance - General,232.50,-3.35,-1.42,"3,164"
Banking-Finance,NBI Industrial,Finance - General,2264.75,-35.25,-1.53,556
Banking-Finance,Crest Ventures,Finance - Housing,198.80,-3.15,-1.56,566
Banking-Finance,Times Guaranty,Finance - Leasing & Hire Purchase,59.40,-0.95,-1.57,53
Banking-Finance,Maha Rasht Apex,Finance - Leasing & Hire Purchase,95.50,-1.60,-1.65,135
Banking-Finance,Dhunseri Invest,Finance - General,744.90,-14.00,-1.84,454
Banking-Finance,HDFC Bank,Banks - Private Sector,1464.95,-28.55,-1.91,"812,394"
Banking-Finance,HDFC,Finance - Housing,2378.50,-47.20,-1.95,"431,229"
Banking-Finance,IFCI,Finance - Term Lending Institutions,12.30,-0.25,-1.99,"2,587"
Banking-Finance,Nalwa Sons,Finance - General,2080.15,-42.90,-2.02,"1,068"
Banking-Finance,Equitas Holding,Finance - General,115.45,-2.40,-2.04,"3,946"
Banking-Finance,Bandhan Bank,Banks - Private Sector,326.15,-7.30,-2.19,"52,535"
Banking-Finance,Capri Global,Finance - General,628.35,-14.20,-2.21,"11,034"
Banking-Finance,Religare Enterp,Finance - Investments,120.70,-2.80,-2.27,"3,847"
Banking-Finance,Industrial Inv,Finance - Investments,119.40,-2.80,-2.29,269
Banking-Finance,Signet Ind,Finance - Investments,43.40,-1.05,-2.36,128
Banking-Finance,Motor and Gen F,Finance - Leasing & Hire Purchase,26.95,-0.80,-2.88,104
Banking-Finance,Delta Corp,Construction & Contracting - Real Estate,308.05,-9.15,-2.88,"8,233"
Banking-Finance,DB (Int) Stock,Finance - General,26.70,-0.85,-3.09,93
Banking-Finance,DELPHI WORLD,Finance - Investments,585.30,-18.90,-3.13,651
Banking-Finance,Bajaj Holdings,Finance - Investments,5517.05,-181.75,-3.19,"61,401"
Banking-Finance,Can Fin Homes,Finance - Housing,632.90,-22.60,-3.45,"8,427"
Banking-Finance,Hb Stockhol,Finance - Leasing & Hire Purchase,52.15,-2.20,-4.05,37
Banking-Finance,Mask Investment,Finance - General,35.90,-1.80,-4.77,11
Banking-Finance,Rel Capital,Finance - Investments,19.05,-1.00,-4.99,481
Cement-Construction,Murudeshwar Cer,Ceramics & Granite,29.45,2.20,8.07,162
Cement-Construction,Somany Ceramics,Ceramics & Granite,711.25,43.75,6.55,"3,014"
Cement-Construction,IFGL Refractory,Cement - Products & Building Materials,305.75,15.00,5.16,"1,102"
Cement-Construction,Simplex Infra,Construction & Contracting - Civil,73.70,3.50,4.99,421
Cement-Construction,SPML Infra,Construction & Contracting - Civil,73.05,3.45,4.96,312
Cement-Construction,ILandFS Engg,Construction & Contracting - Civil,17.00,0.80,4.94,223
Cement-Construction,Supreme Infra,Construction & Contracting - Civil,12.10,0.55,4.76,31
Cement-Construction,RHI Magnesita,Cement - Products & Building Materials,649.70,27.70,4.45,"10,460"
Cement-Construction,C & C Construct,Construction & Contracting - Civil,5.00,0.20,4.17,13
Cement-Construction,Setubandhan Inf,Construction & Contracting - Civil,3.80,0.15,4.11,48
Cement-Construction,CCCL,Construction & Contracting - Civil,2.80,0.10,3.70,112
Cement-Construction,Madhucon Proj,Construction & Contracting - Civil,7.85,0.25,3.29,58
Cement-Construction,Patel Eng,Construction & Contracting - Civil,28.15,0.75,2.74,"1,349"
Cement-Construction,Ambuja Cements,Cement - Major,369.20,9.55,2.66,"73,310"
Cement-Construction,Welspun Enter,Construction & Contracting - Civil,89.50,2.15,2.46,"1,342"
Cement-Construction,J Kumar Infra,Construction & Contracting - Civil,199.35,4.30,2.20,"1,508"
Cement-Construction,AJR Infra & Tol,Construction & Contracting - Civil,2.40,0.05,2.13,226
Cement-Construction,Unitech,Construction & Contracting - Civil,2.45,0.05,2.08,641
Cement-Construction,Shree Digvijay,Cement - Major,77.85,1.55,2.03,"1,121"
Cement-Construction,Birla Corp,Cement - Major,1176.15,22.90,1.99,"9,057"
Cement-Construction,Noida Toll,Construction & Contracting - Civil,8.00,0.15,1.91,149
Cement-Construction,Gayatri Project,Construction & Contracting - Civil,24.65,0.45,1.86,461
Cement-Construction,Mahindra Life,Construction & Contracting - Civil,381.25,6.90,1.84,"5,891"
Cement-Construction,MBL Infra,Construction & Contracting - Civil,27.25,0.45,1.68,285
Cement-Construction,Ramco Cements,Cement - Major,812.05,12.30,1.54,"19,188"
Cement-Construction,J. K. Cement,Cement - Major,2795.85,41.95,1.52,"21,603"
Cement-Construction,KNR Construct,Construction & Contracting - Civil,286.55,3.80,1.34,"8,059"
Cement-Construction,ACC,Cement - Major,2208.65,27.25,1.25,"41,476"
Cement-Construction,HSIL,Ceramics & Granite,314.90,3.80,1.22,"2,037"
Cement-Construction,NCL Industries,Cement - Mini,200.60,2.25,1.13,907
Cement-Construction,PSP Projects,Construction & Contracting - Real Estate,559.45,6.25,1.13,"2,014"
Cement-Construction,Bigbloc Constru,,126.50,1.35,1.08,895
Cement-Construction,HIL,Cement - Products & Building Materials,3956.55,38.55,0.98,"2,973"
Cement-Construction,Shree Cements,Cement - Major,25363.55,240.90,0.96,"91,514"
Cement-Construction,Univastu India,Construction & Contracting - Civil,89.30,0.75,0.85,101
Cement-Construction,Capacite Infra,,131.60,1.10,0.84,893
Cement-Construction,Heidelberg Cem,Cement - Major,203.55,1.70,0.84,"4,613"
